source,destination,median_delay_ratio,pct_delayed,volume,median_actual_time,median_osrm_time,is_chronic,delay_volume_score
IND242221AAA,IND207247AAB,2.3225806451612905,1.0,15,72.0,31.0,1,34.83870967741936
IND574227AAA,IND574104AAA,1.8333333333333333,1.0,19,13.0,7.0,1,34.83333333333333
IND762001AAA,IND759122AAC,3.1470588235294117,0.8181818181818182,11,17.0,8.0,1,34.61764705882353
IND632301AAA,IND606803AAA,2.1578947368421053,0.6875,16,37.5,19.0,1,34.526315789473685
IND508206AAA,IND507159AAA,1.5,0.7391304347826086,23,33.0,31.0,1,34.5
IND361305AAC,IND361315AAA,1.5669642857142856,0.9090909090909091,22,24.5,16.0,1,34.473214285714285
IND689645AAA,IND691551AAA,1.1433333333333335,0.4,30,24.5,20.0,0,34.300000000000004
IND521001AAA,IND521225AAB,2.2857142857142856,1.0,15,42.0,16.0,1,34.285714285714285
IND609602AAA,IND611001AAA,3.111111111111111,1.0,11,51.0,16.0,1,34.22222222222222
IND458664AAA,IND312403AAA,2.4441176470588237,1.0,14,52.5,22.5,1,34.21764705882353
IND457001AAA,IND457226AAA,1.069047619047619,0.3125,32,20.0,24.0,0,34.20952380952381
IND571213AAA,IND571114AAA,1.4242886178861789,0.6666666666666666,24,34.0,25.0,1,34.1829268292683
IND711303AAA,IND721134AAB,1.0011520737327189,0.5,34,16.0,26.0,0,34.03917050691244
IND416122AAA,IND395023AAA,1.4782608695652173,0.782608695652174,23,36.0,21.0,1,34.0
IND834002AAB,IND825102AAA,2.0,0.9411764705882353,17,41.0,13.0,1,34.0
IND231217AAA,IND231225AAB,2.424603174603175,1.0,14,32.0,12.5,1,33.94444444444445
IND530026AAA,IND531036AAA,2.111111111111111,1.0,16,19.0,9.0,1,33.77777777777778
IND484446AAA,IND842003AAB,1.1257894736842107,0.4,30,37.5,31.0,0,33.77368421052632
IND788806AAA,IND788026AAC,3.75,1.0,9,63.0,16.0,1,33.75
IND585104AAA,IND585314AAA,1.6875,0.75,20,11.5,8.0,1,33.75
IND132103AAB,IND131028AAB,1.8697478991596639,1.0,18,32.0,15.0,1,33.65546218487395
IND125005AAA,IND335513AAA,1.6,0.9523809523809523,21,37.0,22.0,1,33.6
IND422011AAD,IND422103AAC,1.0476190476190477,0.375,32,18.0,21.5,0,33.523809523809526
IND571111AAB,IND571313AAB,1.6742424242424243,1.0,20,31.0,16.0,1,33.484848484848484
IND632402AAA,IND631102AAA,1.5217391304347827,0.5909090909090909,22,23.0,12.5,1,33.47826086956522
IND784001AAA,IND791111AAC,2.230769230769231,1.0,15,60.0,23.0,1,33.46153846153846
IND465669AAB,IND465683AAA,1.52,0.9090909090909091,22,30.0,18.5,1,33.44
IND509124AAA,IND509103AAB,1.8571428571428572,1.0,18,39.5,19.5,1,33.42857142857143
IND244715AAA,IND244713AAA,1.0441176470588234,0.375,32,18.0,19.5,0,33.41176470588235
IND742226AAA,IND742101AAC,1.9594594594594594,0.7647058823529411,17,15.0,12.0,1,33.31081081081081
IND723133AAA,IND723130AAA,1.2779922779922779,0.5,26,39.0,23.0,1,33.227799227799224
IND521225AAB,IND523002AAA,1.8452380952380953,1.0,18,32.0,18.0,1,33.214285714285715
IND683511AAA,IND686028AAB,1.5806451612903225,0.9047619047619048,21,49.0,31.0,1,33.193548387096776
IND335513AAA,IND335001AAA,1.8424242424242423,0.9444444444444444,18,31.5,15.5,1,33.163636363636364
IND248122AAB,IND248001AAA,2.210526315789474,1.0,15,74.0,38.0,1,33.15789473684211
IND263002AAA,IND263645AAA,1.275252525252525,0.5384615384615384,26,53.5,42.0,1,33.156565656565654
IND249407AAA,IND249201AAA,1.8397435897435899,1.0,18,48.0,26.0,1,33.11538461538462
IND712311AAA,IND821115AAB,1.4375,0.6521739130434783,23,29.0,19.0,1,33.0625
IND226004AAA,IND226016AAA,3.0,0.9090909090909091,11,41.0,14.0,1,33.0
IND152026AAA,IND151001AAA,1.0,0.15151515151515152,33,21.0,24.0,0,33.0
IND000000AAS,IND783370AAC,1.8333333333333335,1.0,18,35.0,14.5,1,33.0
IND600116AAB,IND602024AAA,1.6402714932126696,0.85,20,23.5,11.5,1,32.80542986425339
IND335513AAA,IND335803AAA,1.3103448275862069,0.6,25,12.0,9.0,1,32.758620689655174
IND621211AAA,IND621010AAA,1.4880952380952381,0.7727272727272727,22,29.5,21.0,1,32.73809523809524
IND606803AAA,IND606801AAB,1.4756521739130435,0.7727272727272727,22,26.5,22.0,1,32.46434782608696
IND623407AAA,IND623315AAB,1.081168831168831,0.16666666666666666,30,13.0,13.0,0,32.43506493506493
IND380005AAA,IND382421AAA,2.7,0.5833333333333334,12,18.5,9.0,1,32.400000000000006
IND842001AAA,IND845401AAA,2.0238095238095237,0.8125,16,31.5,18.0,1,32.38095238095238
IND637408AAA,IND637001AAA,1.619047619047619,0.75,20,27.0,14.0,1,32.38095238095238
IND501101AAB,IND509216AAC,1.2941176470588236,0.6,25,12.0,11.0,1,32.35294117647059
IND244713AAA,IND263401AAA,2.0217391304347827,1.0,16,45.5,22.0,1,32.34782608695652
IND570020AAA,IND571301AAA,1.9023809523809523,0.8823529411764706,17,38.0,20.0,1,32.34047619047619
IND424304AAC,IND425412AAA,1.792857142857143,1.0,18,37.0,19.0,1,32.27142857142857
IND586101AAB,IND416404AAA,2.1481481481481484,1.0,15,27.0,15.0,1,32.22222222222223
IND788121AAA,IND796081AAA,3.5789473684210527,1.0,9,68.0,19.0,1,32.21052631578947
IND636102AAA,IND605601AAA,1.2857142857142858,0.56,25,27.0,26.0,1,32.142857142857146
IND302004AAA,IND302014AAB,2.142857142857143,0.9333333333333333,15,20.0,11.0,1,32.14285714285714
IND571301AAA,IND571111AAB,2.0,1.0,16,26.5,12.5,1,32.0
IND623526AAA,IND623704AAA,1.0,0.25,32,34.0,32.0,0,32.0
IND735224AAA,IND736146AAA,1.3333333333333333,0.7916666666666666,24,30.5,23.0,1,32.0
IND501141AAA,IND501101AAB,1.595959595959596,0.9,20,18.0,11.0,1,31.91919191919192
IND395004AAB,IND395023AAD,4.555555555555555,1.0,7,41.0,9.0,1,31.888888888888886
IND821115AAB,IND821109AAA,1.7662337662337662,1.0,18,36.5,21.0,1,31.79220779220779
IND205135AAA,IND283203AAA,2.1176470588235294,1.0,15,36.0,18.0,1,31.764705882352942
IND411033AAA,IND414001AAA,1.7638888888888888,1.0,18,32.0,16.5,1,31.75
IND609110AAA,IND609602AAA,1.973684210526316,1.0,16,31.0,15.0,1,31.578947368421055
IND731204AAB,IND731301AAA,2.4285714285714284,1.0,13,51.0,21.0,1,31.57142857142857
IND411033AAA,IND410503AAA,2.4285714285714284,1.0,13,19.0,7.0,1,31.57142857142857
IND516227AAA,IND515004AAA,1.9705882352941178,1.0,16,33.0,18.5,1,31.529411764705884
IND305624AAA,IND305404AAA,1.3127705627705626,0.5833333333333334,24,42.0,41.0,1,31.506493506493502
IND363001AAA,IND363421AAB,1.125,0.42857142857142855,28,21.5,16.5,0,31.5
IND333031AAA,IND331023AAA,3.1461988304093564,1.0,10,41.5,13.5,1,31.461988304093566
IND403726AAA,IND403702AAA,1.7430769230769232,1.0,18,41.5,24.0,1,31.37538461538462
IND627811AAA,IND627401AAA,1.5683229813664596,0.95,20,29.5,16.5,1,31.366459627329192
IND344001AAA,IND345001AAA,0.7459677419354839,0.11904761904761904,42,22.5,30.5,0,31.330645161290324
IND605010AAB,IND600056AAB,1.7387914230019494,0.9444444444444444,18,34.0,20.5,1,31.29824561403509
IND272001AAA,IND273014AAB,2.0833333333333335,0.6,15,38.0,16.0,1,31.250000000000004
IND791125AAB,IND791102AAA,1.9511904761904761,1.0,16,40.0,19.5,1,31.21904761904762
IND306401AAB,IND343001AAA,1.5584415584415585,0.85,20,35.0,25.5,1,31.16883116883117
IND695572AAB,IND695541AAA,1.19375,0.46153846153846156,26,16.5,14.0,0,31.0375
IND680104AAA,IND679576AAA,1.4705882352941178,0.8571428571428571,21,44.0,33.0,1,30.88235294117647
IND403401AAA,IND403726AAB,5.1410256410256405,1.0,6,106.0,24.0,1,30.846153846153843
IND678683AAA,IND000000ABD,1.1851851851851851,0.4230769230769231,26,27.0,18.0,0,30.814814814814813
IND396321AAA,IND396001AAA,1.4,0.9545454545454546,22,13.5,9.5,1,30.799999999999997
IND842003AAB,IND487001AAB,1.5357142857142856,0.85,20,32.5,22.5,1,30.71428571428571
IND110020AAB,IND110037AAM,2.7807692307692307,0.7272727272727273,11,24.0,10.0,1,30.588461538461537
IND502313AAA,IND503111AAC,1.6941666666666666,1.0,18,36.5,19.5,1,30.494999999999997
IND722143AAB,IND723133AAA,1.5238095238095237,0.8,20,36.0,25.5,1,30.476190476190474
IND624202AAA,IND625218AAA,1.5217391304347827,0.75,20,29.0,22.0,1,30.434782608695656
IND508116AAA,IND508277AAB,1.0816666666666666,0.17857142857142858,28,23.0,22.0,0,30.28666666666666
IND274304AAA,IND274304AAB,5.038461538461538,1.0,6,63.0,13.0,1,30.23076923076923
IND509103AAC,IND518002AAA,1.7777777777777777,1.0,17,36.0,19.0,1,30.22222222222222
IND577101AAA,IND577132AAD,2.15,0.9285714285714286,14,23.0,11.5,1,30.099999999999998
IND416510AAA,IND416602AAC,2.5062656641604013,1.0,12,50.0,19.0,1,30.075187969924816
IND335701AAA,IND335051AAA,1.0,0.3,30,9.0,9.0,0,30.0
IND562117AAA,IND562132AAA,1.1111111111111112,0.4074074074074074,27,37.0,31.0,0,30.0
IND821307AAA,IND824101AAA,2.0,0.9333333333333333,15,27.0,16.0,1,30.0
IND563130AAA,IND563131AAB,1.0,0.13333333333333333,30,15.0,15.0,0,30.0
IND785634AAA,IND785001AAA,10.0,1.0,3,169.0,16.0,1,30.0
IND403726AAA,IND416510AAA,2.0,1.0,15,48.0,24.0,1,30.0
IND000000ACA,IND144514AAA,1.2487179487179487,0.5416666666666666,24,38.5,34.5,1,29.96923076923077
IND788026AAC,IND788121AAA,7.475,1.0,4,33.5,10.0,1,29.9
IND246725AAB,IND246701AAA,1.4907407407407407,1.0,20,24.5,17.0,1,29.814814814814813
IND683572AAA,IND680307AAA,1.3541666666666665,0.6818181818181818,22,10.5,8.0,1,29.791666666666664
IND431122AAA,IND431127AAA,2.1213235294117645,1.0,14,21.5,10.0,1,29.698529411764703
IND385001AAA,IND385535AAA,1.5625,1.0,19,23.0,16.0,1,29.6875
IND483770AAA,IND842003AAB,2.4705882352941178,0.9166666666666666,12,43.5,16.5,1,29.647058823529413
IND302026AAA,IND302014AAB,7.404761904761905,0.75,4,135.0,17.0,1,29.61904761904762
IND508252AAB,IND508207AAB,1.2326839826839828,0.5416666666666666,24,26.5,21.0,1,29.584415584415588
IND786184AAA,IND786125AAA,2.6833333333333336,0.9090909090909091,11,19.0,6.0,1,29.51666666666667
IND600056AAB,IND600044AAD,1.4,0.7142857142857143,21,20.0,15.0,1,29.4
IND560085AAA,IND562132AAA,1.4,0.6190476190476191,21,21.0,15.0,1,29.4
IND282001AAC,IND000000ACB,1.8371212121212122,0.75,16,35.5,19.0,1,29.393939393939394
IND635001AAA,IND562132AAA,1.4696029776674937,0.75,20,42.0,24.0,1,29.392059553349874
IND335804AAD,IND335703AAA,1.013157894736842,0.27586206896551724,29,9.0,9.0,0,29.381578947368418
IND201007AAB,IND201301AAF,2.933333333333333,0.5,10,18.5,7.5,1,29.333333333333332
IND801103AAA,IND802301AAA,2.6666666666666665,1.0,11,42.0,16.0,1,29.333333333333332
IND331304AAA,IND332001AAB,2.089572192513369,0.7857142857142857,14,32.5,22.0,1,29.254010695187162
IND788713AAA,IND788806AAA,2.9230769230769234,1.0,10,38.0,13.0,1,29.230769230769234
IND395023AAD,IND395001AAA,2.435897435897436,0.8333333333333334,12,27.0,12.0,1,29.230769230769234
IND509358AAA,IND509324AAA,1.6228070175438596,0.9444444444444444,18,19.5,13.5,1,29.210526315789473
IND632006AAA,IND562132AAA,1.6145833333333335,1.0,18,43.0,24.0,1,29.062500000000004
IND413307AAB,IND413304AAA,2.416666666666667,1.0,12,15.5,6.5,1,29.000000000000004
IND431203AAA,IND431136AAC,1.8116883116883118,0.9375,16,12.0,7.0,1,28.98701298701299
IND250002AAA,IND131028AAB,1.930952380952381,0.9333333333333333,15,40.0,23.0,1,28.964285714285715
IND383001AAA,IND383315AAC,1.1130952380952381,0.38461538461538464,26,27.0,23.5,0,28.94047619047619
IND305901AAA,IND342602AAC,1.6047794117647058,0.8333333333333334,18,29.0,19.0,1,28.886029411764707
IND562132AAA,IND000000ACS,1.6,0.7222222222222222,18,18.5,11.5,1,28.8
IND147001AAB,IND160002AAC,2.05,0.7142857142857143,14,52.0,65.5,1,28.699999999999996
IND110037AAM,IND201301AAF,1.9090909090909092,1.0,15,26.0,13.0,1,28.636363636363637
IND410505AAB,IND410501AAF,2.857142857142857,0.9,10,17.0,5.0,1,28.571428571428573
IND281401AAA,IND321022AAA,1.1428571428571428,0.4,25,17.0,17.0,0,28.57142857142857
IND110037AAM,IND226004AAC,1.4281045751633987,0.95,20,30.0,21.0,1,28.562091503267975
IND276305AAA,IND223101AAB,2.04,0.9285714285714286,14,22.0,12.5,1,28.560000000000002
IND131028AAB,IND248001AAA,1.5857142857142859,0.7777777777777778,18,43.0,26.5,1,28.542857142857144
IND400612AAA,IND421302AAR,2.375,0.8333333333333334,12,25.5,12.0,1,28.5
IND504208AAB,IND505001AAB,1.5755517826825127,0.8888888888888888,18,33.5,23.0,1,28.35993208828523
IND624601AAA,IND624001AAA,4.714285714285714,1.0,6,37.0,21.0,1,28.285714285714285
IND246763AAA,IND244901AAB,1.57085020242915,0.5555555555555556,18,41.5,23.5,1,28.275303643724698
IND624001AAA,IND624619AAA,1.4090909090909092,0.6,20,24.0,21.0,1,28.181818181818183
IND713103AAA,IND713205AAB,1.8786764705882353,0.8,15,30.0,16.0,1,28.18014705882353
IND140501AAA,IND160002AAC,1.0,0.2857142857142857,28,19.0,20.0,0,28.0
IND842003AAB,IND480661AAA,2.0,1.0,14,30.5,17.0,1,28.0
IND600044AAD,IND600032AAB,2.3301282051282053,0.6666666666666666,12,18.5,10.0,1,27.961538461538463
IND302014AAB,IND303301AAB,1.0727272727272728,0.34615384615384615,26,17.5,9.5,0,27.89090909090909
IND785682AAA,IND785690AAB,2.7857142857142856,1.0,10,19.5,6.5,1,27.857142857142854
IND201301AAF,IND201304AAA,1.7395833333333335,0.875,16,24.5,16.0,1,27.833333333333336
IND413709AAA,IND423701AAB,2.3166666666666664,0.9166666666666666,12,21.5,9.5,1,27.799999999999997
IND575004AAB,IND574117AAA,2.7592592592592595,1.0,10,31.0,14.0,1,27.592592592592595
IND285205AAB,IND210431AAA,1.8387096774193548,0.8,15,54.0,26.0,1,27.58064516129032
IND244901AAB,IND244921AAB,1.8333333333333333,0.9333333333333333,15,21.0,11.0,1,27.5
IND826004AAA,IND815301AAA,1.8333333333333333,1.0,15,39.0,23.0,1,27.5
IND733128AAA,IND733134AAA,1.8333333333333333,1.0,15,12.0,6.0,1,27.5
IND363330AAB,IND363310AAB,1.7169076751946606,0.5625,16,30.5,18.5,1,27.47052280311457
IND827013AAA,IND829121AAA,1.9603174603174602,1.0,14,15.5,7.0,1,27.444444444444443
IND533106AAA,IND533262AAA,2.286231884057971,0.9166666666666666,12,53.5,23.5,1,27.434782608695656
IND125001AAA,IND125047AAB,1.9423076923076923,1.0,14,39.0,17.5,1,27.192307692307693
IND328001AAA,IND474003AAA,1.4285714285714286,0.7368421052631579,19,31.0,22.0,1,27.142857142857142
IND473226AAA,IND473001AAA,1.3541666666666665,0.8,20,39.5,19.5,1,27.08333333333333
IND824101AAA,IND821115AAB,1.9337606837606838,1.0,14,29.0,16.0,1,27.072649572649574
IND303338AAB,IND303603AAB,1.125,0.2916666666666667,24,11.5,10.5,0,27.0
IND842001AAA,IND843126AAA,3.0,1.0,9,16.0,7.0,1,27.0
IND395023AAD,IND396445AAA,1.9285714285714286,1.0,14,16.0,9.0,1,27.0
IND627005AAA,IND627811AAA,0.8999999999999999,0.36666666666666664,30,28.0,33.0,0,26.999999999999996
IND781018AAB,IND781354AAA,1.686231884057971,1.0,16,45.5,26.5,1,26.979710144927537
IND160002AAC,IND147001AAD,1.9166666666666665,1.0,14,37.5,18.5,1,26.833333333333332
IND342005AAD,IND344022AAB,1.4833333333333334,0.9444444444444444,18,25.5,17.0,1,26.700000000000003
IND176201AAA,IND176303AAA,1.4830357142857142,0.8333333333333334,18,58.0,43.5,1,26.694642857142856
IND505001AAA,IND505302AAB,1.4821428571428572,0.8333333333333334,18,33.0,18.0,1,26.67857142857143
IND121004AAC,IND121004AAB,2.2222222222222223,0.9166666666666666,12,13.0,7.0,1,26.666666666666668
IND209721AAB,IND209625AAA,1.3333333333333333,0.6,20,21.0,16.0,1,26.666666666666664
IND500008AAD,IND501359AAE,2.2214285714285715,0.9166666666666666,12,26.5,13.0,1,26.65714285714286
IND562108AAA,IND572101AAA,1.9,0.9285714285714286,14,17.5,8.5,1,26.599999999999998
IND602001AAA,IND600116AAB,2.2163461538461537,1.0,12,17.0,8.0,1,26.596153846153847
IND781018AAB,IND781003AAA,1.8975694444444444,0.7142857142857143,14,35.0,29.5,1,26.56597222222222
IND571313AAB,IND571440AAA,1.3279569892473118,0.75,20,39.0,22.5,1,26.559139784946236
IND770001AAA,IND770017AAB,1.4744245524296675,0.7222222222222222,18,31.0,21.0,1,26.539641943734015
IND303108AAB,IND303106AAA,1.4722222222222223,0.9444444444444444,18,25.5,15.0,1,26.5
IND792001AAA,IND786001AAB,2.0375,0.7692307692307693,13,15.0,9.0,1,26.4875
IND133004AAA,IND135001AAA,1.466403162055336,0.7222222222222222,18,33.0,20.0,1,26.395256916996047
IND263153AAB,IND263139AAA,1.8839285714285714,1.0,14,41.0,19.5,1,26.375
IND262001AAA,IND262122AAB,1.3157894736842106,0.55,20,16.0,12.5,1,26.315789473684212
IND207001AAA,IND207302AAA,1.0526315789473684,0.24,25,16.0,14.0,0,26.31578947368421
IND431131AAB,IND431603AAA,1.875,0.9285714285714286,14,15.0,10.0,1,26.25
IND530012AAA,IND531001AAA,1.75,0.7333333333333333,15,14.0,9.0,1,26.25
IND611001AAA,IND610001AAA,2.1875,0.8333333333333334,12,36.5,17.0,1,26.25
IND422011AAD,IND423109AAA,1.7333333333333334,0.8,15,13.0,7.0,1,26.0
IND533262AAA,IND533106AAA,1.8571428571428572,1.0,14,48.0,23.5,1,26.0
IND232101AAB,IND232104AAB,2.0,1.0,13,12.0,8.0,1,26.0
IND415301AAB,IND413307AAB,1.8571428571428572,0.7142857142857143,14,18.0,7.5,1,26.0
IND151001AAA,IND148101AAA,1.0805626598465472,0.3333333333333333,24,22.0,21.0,0,25.933503836317133
IND142026AAA,IND141109AAA,1.436904761904762,1.0,18,51.0,35.0,1,25.864285714285714
IND209101AAA,IND209111AAA,0.9928571428571429,0.46153846153846156,26,25.0,23.5,0,25.814285714285717
IND424006AAA,IND423106AAA,1.2899159663865547,0.7,20,23.5,19.0,1,25.798319327731093
IND586101AAA,IND416404AAA,2.1490384615384617,1.0,12,33.0,16.0,1,25.78846153846154
IND533106AAA,IND534260AAC,1.7142857142857142,0.8,15,41.0,21.0,1,25.71428571428571
IND586211AAA,IND586128AAA,1.7142857142857142,0.9333333333333333,15,17.0,10.0,1,25.71428571428571
IND845455AAB,IND845418AAB,2.1413690476190474,1.0,12,50.0,21.5,1,25.69642857142857
IND736146AAA,IND736135AAA,1.6048632218844985,0.875,16,44.5,26.0,1,25.677811550151976
IND223101AAB,IND222125AAB,1.826086956521739,0.8571428571428571,14,27.5,14.0,1,25.565217391304348
IND621802AAA,IND608301AAA,2.5555555555555554,1.0,10,44.0,17.0,1,25.555555555555554
IND176061AAA,IND160002AAC,1.4194444444444443,0.8333333333333334,18,40.5,27.5,1,25.549999999999997
IND641062AAD,IND643217AAA,2.127450980392157,1.0,12,15.5,9.0,1,25.529411764705884
IND110037AAM,IND201301AAD,2.8333333333333335,1.0,9,34.0,12.0,1,25.5
IND488001AAA,IND471001AAA,2.1213235294117645,1.0,12,33.5,16.0,1,25.455882352941174
IND344001AAA,IND345021AAA,1.2105263157894737,0.5238095238095238,21,23.0,18.0,1,25.42105263157895
IND712124AAA,IND712310AAE,5.076923076923077,1.0,5,51.0,13.0,1,25.384615384615383
IND273014AAB,IND273304AAA,1.4083333333333332,0.8333333333333334,18,19.0,11.5,1,25.349999999999998
IND370001AAA,IND370615AAB,1.583417593528817,0.875,16,36.5,22.0,1,25.334681496461073
IND247776AAA,IND251309AAB,1.8055555555555554,0.7142857142857143,14,31.0,18.0,1,25.277777777777775
IND305802AAA,IND341512AAA,2.1059782608695654,0.9166666666666666,12,39.0,19.0,1,25.271739130434785
IND530012AAA,IND531162AAA,1.797979797979798,0.6428571428571429,14,15.5,7.5,1,25.171717171717173
IND759122AAC,IND767017AAA,1.7888888888888888,0.9285714285714286,14,16.5,9.0,1,25.044444444444444
IND174021AAA,IND176048AAA,2.086666666666667,1.0,12,55.5,26.5,1,25.040000000000003
IND244601AAB,IND244901AAB,1.0,0.32,25,37.0,38.0,0,25.0
IND345001AAA,IND345021AAA,1.25,0.65,20,19.5,17.0,1,25.0
IND713303AAA,IND713364AAB,4.166666666666666,1.0,6,75.0,18.0,1,24.999999999999996
IND388320AAA,IND390022AAA,2.0789473684210527,0.8333333333333334,12,39.0,19.0,1,24.94736842105263
IND530012AAA,IND535001AAA,2.071428571428571,0.9166666666666666,12,19.5,10.5,1,24.857142857142854
IND802212AAA,IND821115AAB,1.7727272727272727,0.7857142857142857,14,50.0,20.5,1,24.818181818181817
IND422011AAD,IND413709AAA,2.25,0.8181818181818182,11,16.0,8.0,1,24.75
IND736135AAA,IND736165AAA,2.4691666666666667,1.0,10,47.0,18.5,1,24.691666666666666
IND245101AAA,IND201007AAA,2.4642857142857144,1.0,10,26.0,9.0,1,24.642857142857146
IND505327AAA,IND505425AAA,1.368421052631579,0.9444444444444444,18,23.0,17.0,1,24.63157894736842
IND562132AAA,IND572101AAA,1.3666666666666667,0.7222222222222222,18,9.0,7.0,1,24.6
IND303901AAA,IND304001AAA,1.3666666666666667,0.8333333333333334,18,9.0,7.0,1,24.6
IND571430AAA,IND571124AAA,1.2941176470588236,0.6842105263157895,19,41.0,27.0,1,24.58823529411765
IND221313AAA,IND276128AAA,2.4571428571428573,0.9,10,57.0,26.5,1,24.571428571428573
IND534001AAA,IND521333AAA,1.7541666666666667,1.0,14,46.0,25.5,1,24.558333333333334
IND486889AAA,IND231216AAA,2.725,1.0,9,88.0,28.0,1,24.525000000000002
IND515134AAA,IND515591AAA,1.5239651416122004,1.0,16,41.0,26.0,1,24.383442265795207
IND363641AAA,IND363621AAB,1.353846153846154,0.7222222222222222,18,16.0,13.0,1,24.36923076923077
IND431603AAA,IND413517AAA,2.4365079365079367,1.0,10,22.0,8.0,1,24.365079365079367
IND473443AAA,IND470113AAA,1.7391304347826086,1.0,14,50.5,29.0,1,24.34782608695652
IND151302AAA,IND151505AAA,0.7352941176470589,0.24242424242424243,33,20.0,35.0,0,24.264705882352942
IND854311AAA,IND854334AAA,1.7326388888888888,0.8571428571428571,14,27.0,15.5,1,24.256944444444443
IND423106AAA,IND423105AAA,1.5108695652173914,1.0,16,25.5,16.5,1,24.17391304347826
IND486889AAA,IND231205AAA,2.0,0.9166666666666666,12,37.0,25.5,1,24.0
IND492001AAB,IND492007AAA,3.0,1.0,8,32.0,10.0,1,24.0
IND614602AAA,IND614804AAA,1.5,1.0,16,36.0,24.0,1,24.0
IND303702AAB,IND332001AAB,1.5,1.0,16,24.0,16.5,1,24.0
IND124001AAB,IND126102AAA,2.0,1.0,12,33.0,16.0,1,24.0
IND181152AAB,IND160002AAC,1.5989974937343359,0.8,15,31.0,21.0,1,23.984962406015036
IND321001AAA,IND321401AAB,1.198051948051948,0.5,20,23.5,19.5,0,23.96103896103896
IND676306AAA,IND676509AAA,1.7083333333333335,0.7857142857142857,14,16.0,9.0,1,23.916666666666668
IND680307AAA,IND680712AAA,1.7032967032967032,1.0,14,17.5,10.0,1,23.846153846153847
IND303702AAB,IND332404AAA,1.4852941176470589,0.875,16,22.0,13.5,1,23.764705882352942
IND321001AAA,IND301001AAB,1.5833333333333333,0.8666666666666667,15,37.0,22.0,1,23.75
IND444203AAA,IND444005AAB,2.369281045751634,1.0,10,43.0,18.0,1,23.69281045751634
IND484001AAA,IND484446AAA,1.4768518518518519,0.5,16,29.0,31.0,1,23.62962962962963
IND144001AAB,IND160002AAC,3.375,1.0,7,54.0,16.0,1,23.625
IND732138AAA,IND733140AAA,2.625,1.0,9,22.0,8.0,1,23.625
IND792120AAB,IND786181AAC,2.9523809523809526,0.75,8,45.0,12.5,1,23.61904761904762
IND632006AAA,IND632402AAA,2.9523809523809526,1.0,8,62.0,21.5,1,23.61904761904762
IND485001AAC,IND488001AAA,1.9666666666666668,1.0,12,27.5,15.5,1,23.6
IND585211AAA,IND585104AAA,2.142857142857143,0.8181818181818182,11,18.0,8.0,1,23.57142857142857
IND585307AAB,IND585222AAA,1.4722222222222223,0.9375,16,13.0,9.0,1,23.555555555555557
IND560099AAB,IND683511AAB,1.4720238095238094,0.875,16,38.0,22.5,1,23.55238095238095
IND530012AAA,IND533106AAA,1.4686274509803923,0.6875,16,27.0,20.5,1,23.498039215686276
IND403726AAB,IND403401AAA,1.9565217391304348,0.8333333333333334,12,38.5,13.0,1,23.47826086956522
IND591304AAA,IND586101AAB,1.4666666666666668,0.875,16,26.5,20.5,1,23.46666666666667
IND342601AAA,IND342902A1B,1.9523809523809523,1.0,12,47.5,20.0,1,23.428571428571427
IND204101AAA,IND282002AAD,2.928104575163399,1.0,8,60.0,19.5,1,23.42483660130719
IND243201AAA,IND262001AAA,1.8,0.9230769230769231,13,17.0,10.0,1,23.400000000000002
IND303008AAB,IND303338AAB,1.5555555555555556,0.8,15,14.0,9.0,1,23.333333333333332
IND508206AAA,IND508207AAB,2.1176470588235294,0.8181818181818182,11,35.0,17.0,1,23.294117647058822
IND521165AAA,IND521225AAB,5.8076923076923075,1.0,4,111.5,24.0,1,23.23076923076923
IND600056AAB,IND635802AAB,1.2222222222222223,0.5263157894736842,19,23.0,22.0,1,23.222222222222225
IND507159AAA,IND507002AAA,2.111111111111111,0.9090909090909091,11,38.0,17.0,1,23.22222222222222
IND500050AAA,IND501218AAC,2.111111111111111,0.9090909090909091,11,20.0,12.0,1,23.22222222222222
IND643217AAA,IND643001AAA,1.15625,0.5,20,24.5,36.5,0,23.125
IND534260AAC,IND533106AAA,1.922222222222222,1.0,12,43.5,26.5,1,23.066666666666663
IND110024AAA,IND110014AAA,1.7738095238095237,0.7692307692307693,13,12.0,7.0,1,23.05952380952381
IND785001AAA,IND798601AAA,3.2857142857142856,1.0,7,28.0,7.0,1,23.0
IND342602AAC,IND311302AAA,1.9104278074866312,0.8333333333333334,12,37.0,23.5,1,22.925133689839576
IND424006AAA,IND425412AAA,1.8958333333333335,1.0,12,34.0,19.5,1,22.75
IND757025AAA,IND757001AAA,2.066666666666667,1.0,11,31.0,15.0,1,22.733333333333334
IND713128AAB,IND731301AAA,3.787878787878788,1.0,6,67.5,17.5,1,22.727272727272727
IND781018AAB,IND781022AAA,1.2621951219512195,0.5,18,18.0,20.5,1,22.71951219512195
IND624601AAA,IND624101AAA,0.782768488385142,0.2413793103448276,29,84.0,72.0,0,22.700286163169118
IND126102AAA,IND126116AAA,2.267857142857143,1.0,10,25.0,11.5,1,22.678571428571427
IND842001AAA,IND843301AAA,1.2525570416994491,0.5,18,39.5,31.5,1,22.546026750590084
IND733129AAB,IND733129AAA,1.5,0.6666666666666666,15,12.0,9.0,1,22.5
IND722202AAA,IND722101AAC,1.5,0.8666666666666667,15,12.0,9.0,1,22.5
