hub_id,city,state,betweenness,in_degree,out_degree,degree,clustering,pagerank,closeness,avg_outgoing_delay,avg_incoming_delay,total_volume,norm_betweenness,norm_delay,norm_volume,norm_in_degree,norm_pagerank,bottleneck_score
IND174001AAA,BilaspurHP_Indsarea_D,Himachal Pradesh,0.0038296072507552873,2,1,3,0.0,0.00060521912653674,0.1253702676309036,2.5185185185185186,1.7345833333333334,141,0.017316182899108235,0.19286610714323268,0.0036327780372619233,0.044444444444444446,0.0508119103238932,0.0645293818847822
IND389151AAA,Dahod_DC,Gujarat,0.0003891238670694864,1,1,2,0.0,0.0004188324447164571,0.10425622145336162,2.8785714285714286,1.5555555555555556,85,0.001759485924112607,0.23171013925702547,0.002179666822357154,0.022222222222222223,0.031329238294849196,0.06433443430387435
IND122001AAA,GGN_DPC,Haryana,0.0011673716012084593,2,5,7,0.13333333333333333,0.00044977581516479224,0.14454225977732515,2.6923076923076925,1.654040404040404,324,0.005278457772337822,0.21161521889656962,0.008381337900254294,0.044444444444444446,0.03456369438382777,0.06432834640733873
IND721306AAA,Kharagpur_DC,West Bengal,0.00537522658610272,4,4,8,0.09523809523809523,0.0010967524242857874,0.1351013776026166,2.0636799199084668,1.9370722755505365,147,0.024304948417555518,0.14379619370077482,0.0037884685245731485,0.08888888888888889,0.10219102141635218,0.06432146510677687
IND796081AAA,Kolasib_Diakkawn_D,Mizoram,0.0,1,1,2,1.0,0.0006790077389670773,0.08898883494335143,2.8125,3.5789473684210527,13,0.0,0.22458207384892867,0.00031138097462245055,0.022222222222222223,0.05852490419995059,0.06428250729937394
IND802101AAA,Buxar_Sarswati_D,Bihar,0.0007782477341389728,1,2,3,0.6666666666666666,0.0005049700976386432,0.12281337401474701,2.826867816091954,2.0,41,0.003518971848225214,0.22613213467081986,0.0010379365820748353,0.022222222222222223,0.04033305565371347,0.06422778891859232
IND495004AAA,Bilaspur_Torwa_DC,Chhattisgarh,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.111111111111111,1.0,3,0.0,0.25679750459723405,5.189682910374176e-05,0.0,0.0,0.06420975551512927
IND713148AAA,Panagarh_Central_D_1,West Bengal,0.0011661631419939578,1,1,2,0.0,0.0005291078427591525,0.11282945210179236,2.7905982905982905,4.444444444444445,37,0.005272993530337472,0.22221922472427655,0.0009341429238673517,0.022222222222222223,0.0428561316970811,0.06409501789339106
IND444203AAA,Shegaon_SChwkDPP_D,Maharashtra,0.004002416918429003,2,1,3,0.6666666666666666,0.0009614570036331251,0.09597754678787428,2.369281045751634,3.225378787878788,15,0.018097569505158242,0.1767657368285301,0.00036327780372619233,0.044444444444444446,0.08804882905655172,0.06384756644478277
IND484661AAE,Umaria_Central_DPP_3,Madhya Pradesh,0.0015523494118145657,1,2,3,0.3333333333333333,0.0003111900400800568,0.10950363895140958,2.846590909090909,1.6842105263157894,18,0.0070191966377237775,0.22825994543541597,0.000441123047381805,0.022222222222222223,0.02007756706240165,0.06383990871999606
IND302020AAA,Jaipur_VarunCly_DC,Rajasthan,0.0,1,1,2,0.0,0.0003917246873969961,0.0035615695553583753,2.888888888888889,2.0,74,0.0,0.2328232305519835,0.0018942342622865743,0.022222222222222223,0.02849571210005804,0.06365644792268121
IND845305AAA,Raxaul_KairiyaT_D,Bihar,0.0013353474320241692,1,1,2,1.0,0.0007120200822676675,0.10205074675545467,2.6666666666666665,2.5322128851540615,157,0.006037987410386431,0.208848956506733,0.0040479526700918575,0.022222222222222223,0.06197562638221338,0.06355491011478043
IND110039AAA,Delhi_Barwala,Delhi,0.0,1,1,2,0.0,0.0002659121509656701,0.12088478452479551,2.9423076923076925,2.0384615384615383,13,0.0,0.23858627719747647,0.00031138097462245055,0.022222222222222223,0.015344748949176232,0.06346554261143346
IND608001AAA,Chidambaram_ARBNorth_DC,Tamil Nadu,0.0023202416918429005,1,1,2,0.0,0.00044411336444997464,0.09207217188775114,2.7333333333333334,1.8666666666666667,29,0.010491344640671446,0.21604123872030817,0.0007265556074523847,0.022222222222222223,0.03397180836987003,0.06344699448501176
IND577101AAA,Chikmagalur_DC,Karnataka,0.0017232628398791542,3,2,5,0.3333333333333333,0.001555048229220216,0.09778749528675508,2.16875,1.5647285941403588,39,0.007792009092498689,0.1551315987240936,0.0009860397529710934,0.06666666666666667,0.15009587584384565,0.06338356506504339
IND577126AAA,Koppa_Sangetha_D,Karnataka,0.0,1,1,2,1.0,0.0005890377315742947,0.07617110211258409,2.807017543859649,2.1,4,0.0,0.22399060327215436,7.784524365561264e-05,0.022222222222222223,0.04912049756871725,0.06314749184586366
IND500008AAF,Hyderabad_South_D_4,Telangana,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.0625,1.0,38,0.0,0.2515531321498355,0.0009600913384192226,0.0,0.0,0.06308030130514272
IND263401AAA,Kashipur_BajprDPP_D,Uttarakhand,0.0026682779456193356,3,2,5,1.0,0.001585711580833061,0.09235687248109609,2.0843531468531467,2.0093026538678713,51,0.012065046336772163,0.14602650893754615,0.001297420727593544,0.06666666666666667,0.15330106205645466,0.06298565047008764
IND583119AAA,Sandur_WrdN1DPP_D,Karnataka,0.0,1,1,2,1.0,0.000409343798865055,0.0974302340826803,2.8566666666666665,2.625,36,0.0,0.22934696081542216,0.0009081945093154808,0.022222222222222223,0.03033740683287347,0.06277434201122821
IND464668AAA,Bareli_SourvDPP_D,Madhya Pradesh,0.007914199395770392,1,1,2,0.0,0.0006577671612753276,0.08270077683128385,2.2967032967032965,1.8157894736842106,29,0.03578532086029026,0.16893574202480494,0.0007265556074523847,0.022222222222222223,0.056304663972299544,0.06275679754824548
IND577002AAA,Davangere_Central_I_1,Karnataka,0.0024978851963746223,4,3,7,0.26666666666666666,0.001994611551539225,0.13703529345011228,1.7953703703703703,1.6402573529411764,270,0.011294588214722854,0.11484982368764661,0.006980123514453267,0.08888888888888889,0.19604265681071556,0.06255474106991575
IND246149AAA,Kotdwara_Nzbadrd_D,Uttarakhand,0.0,1,1,2,0.0,0.0007388620143898944,0.10671792396879547,2.713333333333333,2.1838803088803087,65,0.0,0.21388355405623558,0.0016606985313197364,0.022222222222222223,0.06478136633667776,0.06250338707621284
IND560067AAC,Bengaluru_Kadugodi_D,Karnataka,0.0,1,1,2,0.0,0.00028864105201815635,0.0006038647342995169,2.888888888888889,3.6222222222222222,48,0.0,0.2328232305519835,0.0012195754839379315,0.022222222222222223,0.017720561000024136,0.062444001057008106
IND500018AAA,Hyderabad_PndrgNgr_DC,Telangana,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.041666666666667,1.0,6,0.0,0.2493055439580933,0.00012974207275935441,0.0,0.0,0.06235233440407519
IND207247AAB,Aliganj_KaimgnjRD_D,Uttar Pradesh,0.005329305135951662,2,1,3,0.3333333333333333,0.0007637235801057548,0.06402343428017336,2.3,2.100021849674241,55,0.024097307221542227,0.16929140433206966,0.0014012143858010276,0.044444444444444446,0.06738010207380339,0.06221960613954218
IND400072AAD,Mumbai_Chndivli_PC,Maharashtra,0.0,3,1,4,0.0,0.0004107307849088806,0.09821193134416176,2.5833333333333335,2.9636752136752134,445,0.0,0.19985860373976408,0.011521096061030672,0.06666666666666667,0.03048238604456828,0.061983775418270645
IND679303AAA,Sankaramangalam_Central_D_1,Kerala,0.0007761747059072828,1,1,2,0.0,0.0004937411730709197,0.09822485056691158,2.732142857142857,1.3846153846153846,83,0.0035095983188618888,0.21591280510935146,0.002127769993253412,0.022222222222222223,0.03915931591836708,0.06177026850164914
IND132001AAA,Karnal,Haryana,0.00038748191246541417,2,3,5,0.6666666666666666,0.00041397670721306007,0.10661126699167073,2.7117237538290175,1.5704545454545453,27,0.0017520615632383842,0.21370990580563223,0.0006746587783486429,0.044444444444444446,0.030821676594013563,0.06170224185805702
IND851127AAA,Manjhaul_Purbari_D,Bihar,0.00038869279344186863,1,2,3,0.3333333333333333,0.0002404173798880816,0.08858765144259839,2.8417582417582414,1.8461538461538463,114,0.0017575367556235044,0.22773857682590287,0.0029321708443614094,0.022222222222222223,0.01267982536928684,0.06162642099896713
IND204101AAA,Hathras,Uttar Pradesh,0.0,1,2,3,1.0,0.00039570251479884933,0.1210611728290632,2.818089554662445,1.8421052631578947,21,0.0,0.22518509866763628,0.0005189682910374177,0.022222222222222223,0.028911507402069894,0.06151344128754577
IND784001AAA,Tezpur_Mhbhirab_D,Assam,0.0011661631419939578,3,4,7,0.19047619047619047,0.000693916090320629,0.12096311582855367,2.4602220695970693,2.446759259259259,62,0.005272993530337472,0.1865768394528477,0.0015828532876641238,0.06666666666666667,0.06008324794575032,0.061481319717604566
IND443301AAA,Mehkar_SagarDPP_D,Maharashtra,0.00038791540785498494,1,1,2,0.0,0.0004583534706718859,0.11183245679341947,2.7672064777327936,2.1311827956989244,24,0.0017540216821122574,0.21969561693003967,0.0005968135346930303,0.022222222222222223,0.03546030162738589,0.061425426913148624
IND431001AAB,Aurangabad_Pratpngr_D,Maharashtra,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.0,1.0,36,0.0,0.24481036757460878,0.0009081945093154808,0.0,0.0,0.06138423079551529
IND743347AAA,Kakdwip_KlngrDPP_D,West Bengal,0.0,1,1,2,1.0,0.00042886654302835457,0.09628695216114272,2.782608695652174,1.8571428571428572,111,0.0,0.22135727339990718,0.0028543256007057967,0.022222222222222223,0.03237808494316487,0.06137021418665666
IND204215AAA,SikandraRao_JydevNGR_D,Uttar Pradesh,0.0,1,1,2,0.0,0.00022036610271954817,0.0006038647342995169,2.875,2.619047619047619,40,0.0,0.23132483842415535,0.0010119881675229644,0.022222222222222223,0.010583900633555623,0.06131421952512122
IND492001AAB,Raipur_Katora_IP,Chhattisgarh,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.0,1.0,8,0.0,0.24481036757460878,0.00018163890186309616,0.0,0.0,0.06123891967402481
IND500039AAB,Hyd_Uppal_Dc,Telangana,0.0,0,1,1,0.0,0.00011911212088054774,0.0,3.0,1.0,4,0.0,0.24481036757460878,7.784524365561264e-05,0.0,0.0,0.06121816094238332
IND274304AAB,Padrauna_BawliDPPP_D,Uttar Pradesh,0.0,2,2,4,0.3333333333333333,0.0005716332004376243,0.001969124133585381,2.6420454545454546,3.9358974358974357,37,0.0,0.2061927159164922,0.0009341429238673517,0.044444444444444446,0.04730123254053253,0.06090957526239422
IND508207AAB,Miryalguda_Ragvendr_D,Telangana,0.0014948640483383687,3,3,6,0.3333333333333333,0.0008619858349606791,0.11198340042136501,2.340095029239766,1.7770640951755503,126,0.006759267354432594,0.17361702581687882,0.0032435518189838602,0.06666666666666667,0.07765128274763894,0.06085050533349845
IND517501AAB,Tirupati_Balajicly_I,Andhra Pradesh,1.3293051359516617e-05,2,2,4,0.0,0.0013382503360921706,0.0018115942028985507,2.293242296918767,2.1904761904761902,289,6.0106662003846825e-05,0.16856235471693307,0.007473143390938813,0.044444444444444446,0.12743437338481212,0.06084413647204803
IND134102AAA,Kalka_Pinjore_DC,Haryana,0.0,2,1,3,0.3333333333333333,0.0002838423040267127,0.10548175081362647,2.75,3.230492424242424,20,0.0,0.21783930927370196,0.0004930198764855467,0.044444444444444446,0.017218956312638384,0.060724771369430885
IND768004AAD,Sambalpur_Central_H_2,Orissa,2.4169184290030213e-06,1,2,3,0.0,0.0005777221910931577,0.0015527950310559005,2.7191964285714283,2.3266666666666667,14,1.0928484000699424e-05,0.21451608959019733,0.00033732938917432144,0.022222222222222223,0.04793770402428401,0.060716305869435064
IND364290AAA,Bhavnagar_Mahuva_DC,Gujarat,0.0,1,1,2,0.0,0.0018325679077269223,0.07984785609106478,2.2263157894736842,2.4545454545454546,24,0.0,0.16134203978022343,0.0005968135346930303,0.022222222222222223,0.17910451972949215,0.0605875468471659
IND804452AAA,Masaurhi_Blockrd_D,Bihar,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.962121212121212,1.0,6,0.0,0.24072384358962287,0.00012974207275935441,0.0,0.0,0.06020690931195759
IND741156AAA,Plassey_BtaiRoad_D,West Bengal,0.0013353474320241692,1,2,3,0.0,0.0008528901234991142,0.0845837464895403,2.4857142857142858,2.6904761904761907,163,0.006037987410386431,0.18932704764131475,0.004203643157403083,0.022222222222222223,0.07670052402632992,0.06017806076029977
IND754103AAA,Jagatsghpr_Markndpr_D,Orissa,0.0011613293051359517,1,1,2,0.0,0.0015322375816616623,0.13097795369402943,2.2608695652173916,10.0,14,0.005251136562336073,0.1650698473806234,0.00033732938917432144,0.022222222222222223,0.14771151897449633,0.060166199639480195
IND741123AAB,Chapra_NagarDPP_D,West Bengal,0.0007758308157099699,2,1,3,0.6666666666666666,0.0005515047135911206,0.11293183817448002,2.5555555555555554,2.214306526806527,147,0.003508043364224515,0.19686181948410772,0.0037884685245731485,0.044444444444444446,0.04519723721296143,0.06016513191916073
IND845401AAA,Motihari_RajaBzr_D,Bihar,0.00038869279344186863,2,1,3,0.6666666666666666,0.0006980080319228089,0.12030051780403767,2.5322128851540615,2.024404761904762,90,0.0017575367556235044,0.19434351338691755,0.0023094088951165085,0.044444444444444446,0.06051097140441536,0.0601584395751069
IND110020AAB,OK_RPC,Delhi,0.0,1,1,2,0.0,0.00034681478615645404,0.1257079653214919,2.7807692307692307,2.7636363636363637,37,0.0,0.22115882414150587,0.0009341429238673517,0.022222222222222223,0.02380135911205919,0.060078892753578084
IND631501AAA,Kanchipuram_DC,Tamil Nadu,0.0003891238670694864,1,2,3,1.0,0.0003671988484438731,0.12626062123937468,2.742063492063492,2.0454545454545454,70,0.001759485924112607,0.2169830852006573,0.0017904406040790907,0.022222222222222223,0.0259320692909566,0.06003510864573743
IND110092AAC,Delhi_Patparganj_DPC,Delhi,0.0003891238670694864,3,2,5,0.3333333333333333,0.001078092502686975,0.14733727585036735,2.2916666666666665,2.185185185185185,83,0.001759485924112607,0.16839236905537275,0.002127769993253412,0.06666666666666667,0.10024053263117239,0.05983018626571719
IND125005AAA,Hisar_IndstlAr_I,Haryana,0.008393957703927493,4,5,9,0.14285714285714285,0.001027249971639096,0.14499132310867222,1.7505010351966874,1.9037173202614377,123,0.037954624934429096,0.11000912986807729,0.0031657065753282476,0.08888888888888889,0.0949260522838726,0.05980103662641131
IND274001AAA,Deoria_CCRoad_D,Uttar Pradesh,4.833836858006043e-06,2,2,4,0.0,0.0007920568996562583,0.003396739130434783,2.5033333333333334,4.220577485380117,77,2.1856968001398848e-05,0.1912278650834739,0.001972079505942187,0.044444444444444446,0.07034173413305543,0.059687649968607384
IND843329AAB,Sheohar_Ward9DPP_D,Bihar,0.0,1,1,2,1.0,0.00027806328151094254,0.12028113949897903,2.789473684210526,1.3051724137931036,52,0.0,0.2220978974264767,0.0013233691421454148,0.022222222222222223,0.01661488525335652,0.05967285893260613
IND282002AAD,Unknown,Unknown,0.005958912386706949,6,5,11,0.2777777777777778,0.001373335952493304,0.14765776428903735,1.5556881508584293,2.0963260377250315,279,0.026944177303724427,0.08899189122305737,0.007213659245420105,0.13333333333333333,0.1311018111577493,0.05956468116026018
IND843320AAA,Pupri_SngihiRD_D,Bihar,0.0017220543806646528,2,1,3,0.6666666666666666,0.000733265765204193,0.1203586902014284,2.425,1.71,51,0.00778654485049834,0.18277693348252305,0.001297420727593544,0.044444444444444446,0.0641964002521216,0.05954309268348049
IND757001AAA,Baripada_KalikDPP_D,Orissa,0.0013353474320241692,3,1,4,0.6666666666666666,0.0011944959367132825,0.08322618301489766,2.1904761904761907,2.2204911433172305,21,0.006037987410386431,0.15747551212405336,0.0005189682910374177,0.06666666666666667,0.11240797885662591,0.05949343183518534
IND583101AAA,Bellary_Dc,Karnataka,0.0036592145015105744,3,2,5,0.16666666666666666,0.0009724546167100449,0.13708560932800842,2.1013257575757573,2.3654366307926677,208,0.01654572477705893,0.1478575860308187,0.005371321812237272,0.06666666666666667,0.08919839020860092,0.05941617022964951
IND174103AAA,Baddi_ByePass_D,Himachal Pradesh,0.0026682779456193356,4,1,5,0.5,0.0007554663252485801,0.12509722131172085,2.1921739130434785,2.6363095238095235,41,0.012065046336772163,0.1576586696214177,0.0010379365820748353,0.08888888888888889,0.06651698574665249,0.05938560840319379
IND686632AAA,Kothanalloor_Majoor_D,Kerala,0.00039232543637123186,1,1,2,0.0,0.0009607579526545067,0.09940282729563522,2.5,6.095238095238095,2,0.001773962332778864,0.1908682509727951,2.594841455187088e-05,0.022222222222222223,0.08797575848726535,0.05936293731353052
IND743395AAA,Jaynagar_MjlprDPP_D,West Bengal,0.0013380234789821333,1,1,2,1.0,0.00037942030857741167,0.09628695216114272,2.6666666666666665,3.0476190476190474,11,0.006050087585557545,0.208848956506733,0.00025948414551870883,0.022222222222222223,0.02720955702330088,0.059324844535284436
IND413517AAA,Udgir_NlgaonRd_D,Maharashtra,0.00038869279344186863,2,2,4,0.6666666666666666,0.0005908056554531991,0.10969668194647596,2.5416666666666665,2.259920634920635,59,0.0017575367556235044,0.19536342735627957,0.001505008044008511,0.044444444444444446,0.04930529554230971,0.05913197031101524
IND485001AAC,Satna_Central_I_2,Madhya Pradesh,0.0027117824773413898,2,5,7,0.23809523809523808,0.0005492553073222622,0.10521421924893079,2.3648128342245993,2.3046052631578946,337,0.012261759048784753,0.17628368725414437,0.008718667289428616,0.044444444444444446,0.04496211073199053,0.05904692645613998
IND411017AAA,PNQ,Maharashtra,0.0,1,1,2,0.0,0.0007893206868511471,0.0006038647342995169,2.5642857142857145,2.1,70,0.0,0.1978036659644569,0.0017904406040790907,0.022222222222222223,0.07005572262105773,0.05903679909625804
IND396191AAC,Vapi_IndEstat_I,Gujarat,0.0011673716012084593,3,5,8,0.1,0.0006469205779854928,0.12014566597098339,2.366474225008708,2.262749466258238,160,0.005278457772337822,0.1764629251249395,0.00412579791374747,0.06666666666666667,0.05517088969825931,0.058972106720795205
IND829121AAA,Peterbar_GagiDPP_D,Jharkhand,0.0,1,1,2,1.0,0.0005926025530946998,0.1048154567672181,2.635714285714286,1.9603174603174602,71,0.0,0.20550968262185887,0.0018163890186309616,0.022222222222222223,0.04949312209234656,0.05891223289064779
IND151001AAA,Bhatinda_DPC,Punjab,0.004988519637462236,6,4,10,0.14285714285714285,0.0023659496509972466,0.12541238058610377,1.1746278444488163,2.899496336996337,425,0.02255639097744361,0.04788149226171701,0.011002127769993254,0.13333333333333333,0.2348579752281813,0.05888466631768463
IND341510AAB,Merta_Central_DPP_1,Rajasthan,0.005334138972809668,2,1,3,0.3333333333333333,0.0008140538274239626,0.07250270065148673,2.15,1.8589912775396646,70,0.02411916418954363,0.15310876935152556,0.0017904406040790907,0.044444444444444446,0.07264103430385829,0.058785535799867755
IND788151AAA,Hailakandi_kalibari_D,Assam,0.0007749638249308283,1,2,3,1.0,0.000305358382020483,0.10255532399528386,2.6959064327485383,2.5852272727272725,41,0.0035041231264767683,0.21200346624952915,0.0010379365820748353,0.022222222222222223,0.019467994102302717,0.058603918605516614
IND301001AAB,Alwar_Central_I_1,Rajasthan,0.002884592145015106,5,3,8,0.26666666666666666,0.0009462923348628619,0.14601198944264016,1.9515203182722365,1.5748919977810139,259,0.013043145654834762,0.1316959410818258,0.006694690954382687,0.1111111111111111,0.08646369290200072,0.05858550484183634
IND712406AAA,Khanakul_Ramnagar_D,West Bengal,0.0011673716012084593,1,2,3,0.0,0.0006104885500394071,0.11228651338491155,2.5560271646859087,1.4714285714285715,17,0.005278457772337822,0.19691269867350775,0.0004151746328299341,0.022222222222222223,0.05136271389463109,0.05851716342694649
IND226004AAA,Lucknow_Hub,Uttar Pradesh,0.0,0,2,2,0.0,0.00011911212088054774,0.0,2.8958333333333335,1.0,13,0.0,0.2335724266158976,0.00031138097462245055,0.0,0.0,0.058455382848898896
IND221401AAA,Bhadohi_Rajpura_D,Uttar Pradesh,0.0007782477341389728,1,1,2,0.0,0.00023701244049665943,0.10476875532821825,2.71875,10.0,3,0.003518971848225214,0.2144679269860886,5.189682910374176e-05,0.022222222222222223,0.012323913043395366,0.05831361478578349
IND643001AAA,Ooty_Davisdle_D,Tamil Nadu,2.2960725075528702e-05,1,1,2,0.0,0.0008543631142876248,0.0030100334448160534,2.5166666666666666,1.15625,38,0.00010382059800664452,0.1926663215261889,0.0009600913384192226,0.022222222222222223,0.07685449316271932,0.05830260739702754
IND272207AAB,Naugarh_Central_D_1,Uttar Pradesh,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.888888888888889,1.0,7,0.0,0.2328232305519835,0.00015569048731122528,0.0,0.0,0.05823694573545812
IND825301AAA,Hazaribag_BodomBzr_DC,Jharkhand,0.00038869279344186863,1,1,2,0.0,0.000379360913252,0.10483017183906525,2.6636363636363636,1.6666666666666667,84,0.0017575367556235044,0.20852203458793414,0.0021537184078052832,0.022222222222222223,0.027203348534401605,0.058118947268675204
IND483770AAA,Barhi_Central_DPP_1,Madhya Pradesh,0.001336812598005679,1,1,2,1.0,0.0007653571869433157,0.0941977184318988,2.4705882352941178,2.0585714285714287,19,0.006044612393172426,0.18769518529033552,0.00046707146193367583,0.022222222222222223,0.06755086012330443,0.05811013318713363
IND174101AAB,Nalagarh_Central_DPP_2,Himachal Pradesh,0.0,0,2,2,0.0,0.00011911212088054774,0.0,2.8732142857142855,1.0,46,0.0,0.23113218800772029,0.0011676786548341896,0.0,0.0,0.05801658273289691
IND758001AAA,Kendujhar_Sirjudin_D,Orissa,0.0003891238670694864,4,2,6,0.5,0.0015310617808333938,0.11011728565250875,1.9671974052779007,1.8805152922412982,44,0.001759485924112607,0.13338725159229842,0.001115781825730448,0.08888888888888889,0.1475886145819458,0.05783353968374358
IND243503AAB,Faridpur_ShjnprRD_D,Uttar Pradesh,0.0,3,1,4,0.6666666666666666,0.0015404554556498094,0.09283915379953522,2.0625,2.460947712418301,73,0.0,0.14366889894620818,0.0018682858477347033,0.06666666666666667,0.14857051888867184,0.05781460046163284
IND560300AAA,Bengaluru_KGAirprt_HB,Karnataka,0.0040431315803813065,4,12,16,0.21794871794871795,0.0009626263606830896,0.13706044677123014,1.4840910825285825,2.1326207551235297,2563,0.018281667373915518,0.08126769640666415,0.0664798380818932,0.08888888888888889,0.08817105989228961,0.05771747017703296
IND410501AAF,Talegaon_Central_DPP_4,Maharashtra,0.0,1,1,2,1.0,0.000512720025988797,0.10926328855862771,2.63125,2.857142857142857,18,0.0,0.20502805658077122,0.000441123047381805,0.022222222222222223,0.04114314203338421,0.057681775180229815
IND764059AAA,Nabarangpr_PhdofDPP_D,Orissa,0.0021093546609835985,1,1,2,0.0,0.0007253231412800704,0.09628695216114272,2.4166666666666665,2.0,41,0.009537785134878955,0.18187789820582617,0.0010379365820748353,0.022222222222222223,0.06336617174302177,0.057574126061603545
IND400701AAA,Mumbai_Ghansoli_DC,Maharashtra,0.0007770392749244713,1,2,3,0.3333333333333333,0.0002722393495941387,0.11183245679341947,2.6666666666666665,3.25,53,0.0035135076062248645,0.208848956506733,0.0013493175566972858,0.022222222222222223,0.016006119893372396,0.05753466451176087
IND574211AAA,Bantwal_Trmltmpl_D,Karnataka,0.0015552870090634443,1,2,3,0.3333333333333333,0.0003051503453313767,0.09901940246779763,2.611184210526316,2.1160130718954244,20,0.0070324794544500795,0.2028632742697774,0.0004930198764855467,0.022222222222222223,0.019446248393090646,0.05744263741333028
IND400011AAA,LowerParel_CP,Maharashtra,0.001726716272424002,2,2,4,0.0,0.00043434987332972884,0.11491309849333053,2.438888888888889,3.265972222222222,169,0.00780762434118105,0.18427532561035126,0.004359333644714308,0.044444444444444446,0.03295124781534691,0.057412935876923185
IND362265AAA,Veraval_DC,Gujarat,1.4530571717453032e-05,3,1,4,0.3333333333333333,0.00098278221332628,0.002898550724637681,2.25,1.5873015873015877,128,6.570230862143941e-05,0.1638971926718883,0.0032954486480876017,0.06666666666666667,0.09027791571845672,0.05735084194411944
IND332001AAB,Sikar_FatehpRd_I,Rajasthan,0.009615605834024545,3,6,9,0.08333333333333333,0.0014211447979355987,0.10682479456504461,1.4950908350666252,1.6686602870813398,238,0.04347850273023753,0.08245439627466054,0.006149774248793398,0.06666666666666667,0.13609918568442067,0.05733761510911569
IND700065AAA,CCU_Beliaghata_DPC,West Bengal,0.0,2,2,4,1.0,0.0007096392357260782,0.1347357116581851,2.4389204545454546,2.71875,112,0.0,0.1842787310470054,0.002880274015257668,0.044444444444444446,0.06172676068071442,0.057262858077318776
IND712103AAA,Hoogly_Bandel_D,West Bengal,0.0,2,2,4,1.0,0.0008071498406800439,0.11321209301853748,2.397202797202797,3.3181818181818183,130,0.0,0.17977805357354112,0.0033473454771913436,0.044444444444444446,0.07191937271242371,0.057250364204510365
IND572101AAA,Tumkur_Veersagr_I,Karnataka,0.0015601208459214502,3,2,5,0.3,0.001394107563841567,0.13763890874560283,1.9955882352941177,1.6888888888888889,122,0.007054336422451478,0.13645017451861252,0.0031397581607763765,0.06666666666666667,0.1332730311583456,0.05720348279216765
IND400072AAC,BOM_Sakinaka_RP,Maharashtra,0.0,0,1,1,0.0,0.00011911212088054774,0.0,2.844444444444444,1.0,34,0.0,0.2280283757429334,0.000856297680211739,0.0,0.0,0.057178353471775696
IND222125AAB,Badlapur_Bhaluahi_D,Uttar Pradesh,2.4169184290030213e-06,1,1,2,0.0,0.0003974096165696865,0.07172980033588355,2.65625,1.826086956521739,16,1.0928484000699424e-05,0.2077251624108619,0.0003892262182780632,0.022222222222222223,0.02908994774768155,0.05714417781276171
IND403507AAB,Goa_Mapusa,Goa,0.0,1,1,2,0.0,0.00034978944018328976,0.0016774020397208804,2.672727272727273,0.8235294117647058,7,0.0,0.20950280034433078,0.00015569048731122528,0.022222222222222223,0.02411229446558727,0.05704028985232589
IND400072AAA,Mumbai_Tejpal_M,Maharashtra,0.0,1,1,2,0.0,0.0003170713269253713,0.13379417918108974,2.6666666666666665,2.330357142857143,86,0.0,0.208848956506733,0.0022056152369090247,0.022222222222222223,0.020692327632185686,0.05694481715950584
IND110024AAA,Delhi_Lajpat_IP,Delhi,0.0003891238670694864,3,1,4,0.3333333333333333,0.0021246217612581678,0.14772200272161706,1.7738095238095237,2.5035464535464533,105,0.001759485924112607,0.11252374828920862,0.0026986351133945715,0.06666666666666667,0.20963239536737754,0.0569163903718249
IND110064AAA,Delhi_Mayapuri_PC,Delhi,0.0007773855868837373,2,3,5,0.16666666666666666,0.0007080394414760518,0.14727915463701416,2.301282051282051,3.384375,524,0.0035150735112470088,0.16942971745156146,0.01357102081062847,0.044444444444444446,0.06155953700151793,0.05690230739854875
IND221706AAA,Ratanpura_MubarDPP_D,Uttar Pradesh,0.0,1,1,2,0.0,0.0006368770601040587,0.0018870772946859905,2.533333333333333,1.9756944444444444,84,0.0,0.1944643920795827,0.0021537184078052832,0.022222222222222223,0.05412105843890735,0.056681169767569685
IND741101AAB,Krishnanagar_AnadiDPP_D,West Bengal,0.0003891238670694864,1,1,2,0.0,0.00025011017389774603,0.11253847721981727,2.6666666666666665,2.041501976284585,3,0.001759485924112607,0.208848956506733,5.189682910374176e-05,0.022222222222222223,0.013692996079184762,0.056429960396084104
IND521333AAA,Kaikaluru_Atapaka_D,Andhra Pradesh,0.0,2,1,3,0.6666666666666666,0.000429201836264843,0.08909501419993578,2.5238095238095237,1.9737582101806241,71,0.0,0.1934369231919291,0.0018163890186309616,0.044444444444444446,0.032413132555452744,0.056408266301698186
IND573134AAB,Sakleshpur_RgvdrDPP_D,Karnataka,0.0034392749244712994,2,2,4,0.3333333333333333,0.001010497418261505,0.11429746119847876,2.099085280045032,1.837719298245614,56,0.015551232732995279,0.14761587383040645,0.0014271628003528984,0.044444444444444446,0.0931749373441294,0.05639427065307793
